number,state,id
396372,assigned,33ca4c11c4c82c74acfaa39e19abd894
396371,assigned,f8758301ac615ad780cbddd674c851f6
396370,assigned,6bbbecc480e9e45d1217603096bd3870
396369,assigned,84ac841e20d7d757677c4e0a3d06bcdc
396368,assigned,93eb82f57f186d44e894b05d6012ceb1
396367,assigned,7c2ce68e1024b042fdfa9d68e099269b
396366,assigned,cc3d72e19bddc9c4cd9964f5835a6ee0
396365,assigned,0329b6f297b167e820ca102dc6893913
396364,assigned,7f4bc9143e0a37308f3ffc8b18141cff
396363,assigned,5fa5667c0b53273dafee60db0d030499
396362,assigned,920d0c66f3d2ad926a6d590a5d244bd9
396361,assigned,1b3933fc788801e1b776310ad3033cfe
396359,assigned,2ce1e12c8861ae246dbe314aae853dd1
396358,assigned,b58c37fb69c5c0b7ab5d4353643604b9
396357,assigned,cb4f7b548efb177be43e85092b706ed4
396356,assigned,059b1f0a93b0af93653370545d220110
396355,assigned,bf0238987014ebeda0f7c1a32bb7fba1
396354,assigned,ed954c89454b85b5d738c78cb7e2c19c
396353,assigned,fc3626758c512a381b85185094b642ba
396352,assigned,6d8e87b2e81c11252ad12520596a0ee1
396351,assigned,75fc43d5f69c324345e6793cd70449db
396350,assigned,7c317ccc6225ea9c6a13f29690a8a8a7
396349,assigned,f691999e849fb5a55c5ae7482801b0f8
396348,assigned,492b471ac2d0ab47ad0bf5e15393bf2c
396347,assigned,7e5d0021f2baaba603342c7ab4a796d6
396346,assigned,df63b097a37b3de05d9f50cdfa102dfa
396345,assigned,7eda51b6e633e48533025804fc8c826d
396344,assigned,0a3352014aa82f5181ac7a28fa0887aa
396343,assigned,7b4548dd2ed6f20ccf4bf0726617bffd
396342,assigned,121b824ca91dfed7524add8b18de498c
396341,assigned,684519d88d191c1f2d82b103df39646a
396340,assigned,9a59945e4e8c2c113961ca70e18767e0
396339,assigned,f0d567533ea65f19cb721a4c88577215
396338,assigned,5fa5667c0b53273dafee60db0d030499
396337,assigned,5c787313c0fada384cc39bc4adf3071e
396336,assigned,9f57165adfbfd2c68706f2e8ea43c0ba
396335,assigned,9e6259ad7e67c0d9f207d0a8e3d78649
396334,assigned,a72c59d2c1fef96a6eee2fdb1f894fe9
396333,assigned,7518ab9966bdd975afd046dea6d7d876
396332,assigned,5fa43b31bea77f389304fc4297d98400
396331,assigned,8b31b9fac03d104e5b382d56a0f9064c
396329,assigned,2efbe8986bd46f021848ea5878fd0067
396328,assigned,c41a8f6140573f8abcd7843af6435a94
396327,assigned,d40e62fbd3be3c703ab49107c7a08cbe
396326,assigned,d8d9a74231051bf794d60d5511cb2bb6
396325,assigned,f8bda08b6e8f3e34dcf80fec6e9fac5a
396323,assigned,4823b50861d41116b3e68d192bd92b1a
396322,assigned,d858aebf62e64d6f506ecfff5cd86c6f
396321,assigned,0812ef0e19fb22a51eb773076cff565b
396320,assigned,615ea280776a5ffa05799e9ff561e575
396319,assigned,87110b544bb6bf0e611af0cfd9bd5722
396318,assigned,125e9cc4dd74e1c895615da05f824f6c
396317,assigned,3588a7b0605cf4a4ed2da7ef380942a7
396316,assigned,c4897788bd1b4ba5960f2278ac660223
396315,assigned,2610358d3d36cea8740ad8cadda03669
396313,assigned,8c0e300bc23abdaf65356dd746a0bcc3
396312,assigned,a8feb24a3d5fda259dc6d739f915c56f
396311,assigned,a323951f91a5e6dbcc150cac49408f7e
396310,assigned,7c21b20ce1b594b5dfe02e4a86e3094c
396309,assigned,f6e1f22aa47c9dadf573d7689c57adcc
396308,assigned,9ec31311d5e3c4014fba442268ab4c88
396307,assigned,975706bafae0f936c5689ff4a3292c70
396306,assigned,ed1b5d10a562e7a08317605770faf8fb
396305,assigned,3e1f680918d5d52c4cea95c92fe5254b
396304,assigned,7606f0925e6c70d1bf6e7671b4a45a04
396303,assigned,0bbfebc2c2397af5b3d5e580ab581c42
396302,assigned,d941e8135e854875e0273a5da92ab518
396301,assigned,86f25c51a6c27911bd558e278d463fd9
396300,assigned,02c3b5bf801a476505cf5b8529fcc0a2
396299,assigned,8045de3db147ecd50b79d1daae37d5fa
396298,assigned,e78ecdce9a7299fe175513b1f438adb6
396297,assigned,c287be2f92d2de2d690de06824508f0e
396296,assigned,093885b872a1a875859c98e8f476336d
396295,assigned,ef9e49f268a09838db1a60403365f726
396294,assigned,d9b6e24eff00ac64365f42cd4765aec5
396293,assigned,940794103f7a57d59a54a48c17c68a63
396292,assigned,c0ea528c7eb807e552aa02e810548603
396291,assigned,fa6b5bcf4a02b4d9f6abba1fd7da6caa
396290,assigned,66bafe716e5af5bfe5c8c882deca1872
396289,assigned,5ce51a8fa4a2306075813db8b403229d
396288,assigned,11f09d041918fd86f7ccf808842ccc8d
396287,assigned,4b69bef2679c6cdde2f0d56518976df6
396286,assigned,156ef3c4f3ca1c21749ae4e5bb244df1
396285,assigned,e34c8b17bdc300a3992da296e3d1da2f
396284,assigned,36f5fb6f118f31dfd81a3127b74f63bd
396283,assigned,201779946aad1809f4009588b2be9de7
396282,assigned,a50ebe568d540a7dadaf9d8c185a40fb
396281,assigned,d93458d014b49b362571d52e7dc796d6
396280,assigned,ce6afdc1d176d446950540d74604ed05
396279,assigned,67b87a2445ef2922f1c2fb3ce123db18
396278,assigned,a20f874423a4212d858b12dcd1e135a0
396277,assigned,ade09ea10fa97352a280dc5bcea595a5
396276,assigned,a89fdffd40fc916638c3f6c556aa3d44
396275,assigned,0e09bb81fe2f300eb7e5598d851cbb34
396274,assigned,64185eef3b61a348d0f11bbd36ac5534
396273,assigned,aeee7070eceeabfbcd4fe2e99921381d
396272,assigned,c01591795ea19fdae16a35c14bbc5e46
396271,assigned,40ca11250495adec749171810ad37af8
396270,assigned,14fee295df1779fd741d5b77d7e8517a
396269,assigned,74b9e06a5540301cb7a2f05939676105
396268,assigned,9c781d09ec1b7dfd49896bee8feadaba
396267,assigned,d9db4512edaf95d82e5b3c25d21d1d9f
396266,assigned,70755dd58d807342112539a37b088480
396265,assigned,76ce7d95b91cc1a3aeba2c487b96f1e1
396264,assigned,4980b8217915cdb7a526ec2f685600a4
396263,assigned,313344a229cd63ed9bfe7686ba85041b
396262,assigned,3df06aeb7258a4dafcc69ecee6686560
396261,assigned,c907122c60c681e5b95597de7afb178a
396260,assigned,868bbabece3244a3f804ba3fe49633b7
396259,assigned,2ed59ff4a3b9cf3e7071aa8e4d498aff
396258,assigned,3ff040353ed596d7cb146e21a34c1510
396257,assigned,2ae07234bb62b24d7aaadd3d3955e3ee
396256,assigned,29c036e53d7cc5d175ee3995c9c0ab0a
396255,assigned,4e6e09f64e3d06cd76ef9ba98929c8fb
396254,assigned,975f2d933fbe75f1c347c3ec03d91334
396253,assigned,c69b147ef431d7be2a7d1d48ea8dfe65
396252,assigned,c8e46fa7938a0a3ba0000150bb12f717
396251,assigned,a68539158665b79b868669e989886f02
396250,assigned,b14bcb2c944fd4a44967e51c2fa2cb09
396249,assigned,1eaded5368574d5a5a28e9e98ad2853a
396248,assigned,5b7dda0e191d3c3f6efdd6d2baa7f268
396247,assigned,a003a87fc024c7ab113b19a9623893d1
396245,assigned,158f92a640d3fd359b4dd5b1a5a3641b
396244,assigned,e6f094131558694013597d891aa758c2
396243,assigned,46577d7bdeb1e39279ec46caa1f5d6eb
396242,assigned,261258ecc99eab7333b8abe809289bb4
396241,assigned,db8bb056170626f2633632a1f9126831
396240,assigned,4a00042f5322d7416df6266f40699276
396239,assigned,a7f5872c98151ccb8494a9f1c1a56dc2
396238,assigned,5e2f8ba05d367a99b4342b36bc2631fc
396237,assigned,9cdf66ffd6b332a08fcf87c67b3dd459
396236,assigned,b79aa90855429f970d6e9369a2dce5cc
396235,assigned,814ce43ea912f976769aaa2620946d3d
396234,assigned,62b7d2aaee7055014d5dd7b19892f56f
396233,assigned,c707bb7c90dd574d74540a3020753f24
396232,assigned,92e725556636450a1ff6bdd37d69e312
396231,assigned,f578a53040b8d592f9f125c7fc19c290
396230,assigned,5c4f7d8d225026bebad3756fbb62946b
396229,assigned,328e13175c49f74c8bb236bf31c4b056
396228,assigned,73928a0120dd26d3f2b292ce87f38365
396227,assigned,5221456c5eab378298fc25060bdef4c9
396226,assigned,f1f3383c3726524f23bf533074ae43d2
396225,assigned,f15b4cdf3b4fe5e84e444ea5d76701a9
396224,assigned,8c89b17a09a9933996e79da9ed036134
396223,assigned,48d61728f44bdc12901c8d6891529d90
396222,assigned,c47fc5a3dce153293d762be0b10dbd79
396221,assigned,e572a8dc0f7eb16f121cf1d1e99972d9
396220,assigned,32d5df364c2eeb2777e5bdbd9b669a86
396219,assigned,dbb04df2311e05e0cc54076b6c36dc38
396218,assigned,b70bc041c569196776c395ab29907b89
396217,assigned,5c2837233f7cd8d0ab531817482a8185
396216,assigned,ffd381a1060ee4750012b120778211d5
396215,assigned,0a33cb93a8bcc6ffe62f0c60aa83247a
396214,assigned,4f45cfcae8e6bbfb5635e61b76ab2103
396213,assigned,76bd25dc7b819444fc7b02d782f0ea3e
396212,assigned,98402a0808c4185c495ea7c180470165
396211,assigned,1ddd96243475eabccc12fda1e5e14c84
396210,assigned,6a2a7b2626a9aad058d95c0ab89dd225
396209,assigned,bed0b4560ab787f996c2304a7eb9e131
396208,assigned,bdf7d53614f4a104ee359740cf3e4749
396207,assigned,3db371f839fe67394444833767709714
396206,assigned,b5f727e4f5a0604eadf9e1677cd26bcb
396205,assigned,f0ae3f50c18984cb15a125199a12105f
396204,assigned,34c6c3be8eb868e7ca83edae92d8eb90
396203,assigned,afca6c0a3e1d3f2779f0adeb06bf7bf3
396202,assigned,cd7da623a7a9c92afc81b4db3f5967ec
396201,assigned,ad9fde14a961dee1f632d98d4c7ec0e9
396200,assigned,122c788a0df20a4cec46c303486f93bc
396199,assigned,c159b7f45d34bb20de3ad056e8382f24
396198,assigned,75fc43d5f69c324345e6793cd70449db
396197,assigned,68e77dc59df2d006696bec997cfd4d76
396196,assigned,d6b71c998ebf347d3fba60f8530ade6b
396195,assigned,92e725556636450a1ff6bdd37d69e312
396194,assigned,03a27816370a7b1092280185082ed810
396193,assigned,a2ead610185ac615aacd03a2e5748205
396192,assigned,39108ea59ba159eafb650d3dbe397f49
396191,assigned,319fb84709c8eb02a5e991562fe97f11
396190,assigned,920d0c66f3d2ad926a6d590a5d244bd9
396189,assigned,59defd0b3ac4775629f45cf9abb841f1
396188,assigned,855dd6ffa2a70fd3ca275ad2b3eafb48
396187,assigned,8de16c5c4959d9ca7acdaebb2a3d2365
396185,assigned,0bceb595ffd19c3e53086e7104fc693d
396184,assigned,4cee10c213e5f5a038565b54ce55fdbd
396183,assigned,55aa82c802d964c73329b65164e269ec
396182,assigned,3a2f8b87161c65049ce3e47aa25bca42
396181,assigned,806d2f134fe97eaad41335cd8b50764c
396180,assigned,236269948db71f14ba45ffb9692371b0
396179,assigned,fff391866da26f53ba67de87af8d6454
396177,assigned,a9546350cfc89e50af0686c2e0a3aa8c
396176,assigned,a9fb3090004779dbb7f01bf4a9f2be0d
396175,assigned,df5507cf3939c61f722d34268b0f087f
396174,assigned,194357347854bd7ec5cfdb13e5b8f8e9
396173,assigned,1ab49409c0b612e294d354d81ed45741
396172,assigned,e69ac1079473dee4c15dc7bb67c1cad3
396171,assigned,11ebec70f8deb4688e6597cd5b589699
396170,assigned,31114758fdd74df93a1b830c7fba50e8
396169,assigned,c728ea3ccf1887d73923f8683f883d6c
396168,assigned,b1127fa1bfc3b41f2b1fb61d5eaa5a3e
396167,assigned,a2013e26691f992d4da575617fe1b4ba
396166,assigned,b211801535dfb5f25468ecdc70ba210c
396165,assigned,12e1c1f365bad5652fc6d77d5bc37409
396164,assigned,ac040f6fa8dd84f7ca4ebad17c3d84c3
396163,assigned,94c4397cddd95bde48648ebf55a87c43
396162,assigned,6b75100dc8f989260993f37bdd052a6e
396161,assigned,ffd703a07b83bac6cf1c2bc7ce9cf5fe
396160,assigned,5235fe63766933cb0958f4949b9bd4da
396159,assigned,b1e1d6e4155b19479d369da76a313be4
396158,assigned,8359d2e5873b4a92a27737bd26cf4c3f
396157,assigned,d4a23bf6be72a42da25522c4ca210d63
396156,assigned,c1cffbefadc4c87dc2381f3a804608a6
396155,assigned,0ec33b5dd1fc8f93b74b5d6178b0fe07
396154,assigned,df3cb1de19a2aa228c71cdb8185ba3f1
396153,assigned,ba752f63dcfba9b4d962af4e6e9a9d3c
396152,assigned,f34c5b295c89eebcdf14e78fe6ca2a55
396151,assigned,cff49a26ba630937e5005a846386437b
396150,assigned,1cd660fb7e4b08b1179394cf15e15c72
396149,assigned,3538c1e668e5f00c56b5ec2f39d4181e
396148,assigned,a0790b7cd243f8c4057538bb96d15631
396147,assigned,3538c1e668e5f00c56b5ec2f39d4181e
396146,assigned,d4b3022ea915e06f60c9dea3330bbc00
396145,assigned,4c4b00a770105cece25169ac7a512d26
396144,assigned,5f4f8fd5baf84c1a296d0359259ae0ee
396143,assigned,0e0ec5752ef20d94dc6fbb13507f5e5e
396142,assigned,3083df6d58ef8327083c689ba1e78a8f
396141,assigned,7f1938ceeaa4b3176a8b43af1ebf88a0
396140,assigned,b27351e4ec9346cbcece26e3a098e24a
396139,assigned,0eccd04b169b17692a7efc1bfa86df94
396138,assigned,20ac81044fd81e4fe3b3854d69cd657d
396137,assigned,b538f89eec0d597a8aac4f556e3a4209
396136,assigned,dd9113c7cf68ace4675e91186f2ed1cf
396135,assigned,50869cacc061f04eff2709e0513417fa
396134,assigned,315118cf402e05a4215f3895239f8490
396133,assigned,db0bd42fa86996e16a83d841e5c4417b
396132,assigned,33173f158933d3f402078312fe66db7e
396131,assigned,b81516f6bd59e546e0c2676b6b360cc8
396130,assigned,754649cf9a0ce1678902bc440d9cef52
396129,assigned,d3ca05f632e3749326035e420e8aa3f1
396128,assigned,c59d0701a1575df53e7582b339f5d3b2
396127,assigned,f8ce374b864449da9d335bae0228c481
396126,assigned,1dec35b2fb24831a3d9ae9f30cd6f18c
396125,assigned,7c46e75045ef7d8b7cb06092b7c3a5ea
396124,assigned,55f7c47cb78c8c0b03c8b2cec7af36c4
396123,assigned,0c734922e3a591176d7c8b5392ff9475
396122,assigned,d56874c0ea53ae6b70d86292a5e0e51b
396121,assigned,75f5e4e709f29a5188f9c9b0e9157ff7
396120,assigned,d62554cc2d05451507a4b53843d775bf
396119,assigned,81cd9ee6323babb4f3d06bf9fcb38c3e
396118,assigned,f4c70057b17b37ad95959f12b75d7ed1
396117,assigned,628b771fdf0aecc033df16d44fdadc46
396116,assigned,d09a5850a47b91e602dd5d06ba0446e6
396115,assigned,4cfbfaf43b987aae36ffac1c899fe50c
396114,assigned,a3e4d3875cdf7eaed402ba7fc4f309be
396113,assigned,b7b66ded3209c692d0715cd2d7239e8c
396112,assigned,7827581abe6d41d821e81bfbbaa45c27
396111,assigned,fc3626758c512a381b85185094b642ba
396110,assigned,2cfaac2a2970ae53b793844c3701b3ad
396109,assigned,b0bb20e7dde141383cbb5ca418b770b7
396107,assigned,9cb815bd0d4de6ca1231566a089b80ad
396106,assigned,4fa18df643186525468a36e92769672a
396105,assigned,0723d96555bafdfc65f26980e420ae1a
396104,assigned,991d188ff8a4116d8dca62e6ed1c43c5
396103,assigned,d41a7108dc35e5687f76f2abb2cd2892
396102,assigned,decebb39599895e8f168f538929491b3
396101,assigned,8caee810d729c084859c066bd8bc2c93
396100,assigned,809f0edd42cc5dda278cedbf0afca9ab
396098,assigned,f60581dc78022963e02917bf86af1282
396097,assigned,2a0e98a43ffdcdb448f29e371d3c45c5
396096,assigned,970e3cc8510408a687bb8bb71e006721
396095,assigned,b49f17da9129e9e329872c2ccc222e8e
396094,assigned,53fcbd63daad253bf69dab88cff45611
396093,assigned,722f52c51210f14674fa18bce4f29dbe
396092,assigned,e949d91e4754e6a210494ecd74d27a2b
396091,assigned,8904eb256f412f14fdff044d541dc93c
396090,assigned,eb7843f8bd86bf9901541c2b51c2a5df
396089,assigned,e5848660e0def472eee4d42db1081e7f
396088,assigned,201e7d3c2dbd2f89d6a747694546a7fc
396087,assigned,f44a40a42d15c72f2424b1b622174ce7
396086,assigned,dd2086d3d24aac9e04af8f3c9ce922a3
396085,assigned,2dff1ed64418445d5147bcb20e2c2e46
396084,assigned,d4112d356ebfd3f7d43a2e4698655e9a
396083,assigned,cdfe872d6f50d8e9915fd8c7d1aaf1f7
396082,assigned,1fb5498d3dfea3ee4b42639ab53e3036
396081,assigned,0a0e1139edb11c3f3d9e15c016a5620b
396080,assigned,dd1eab6fcc7097d8fb00672209c172cf
396077,assigned,a4817720a38d87a4be80ff3022615e50
396075,assigned,5c45903b121b4898c55e250f9ca9db49
396074,assigned,e906ddef90600b44c9aec36aa11af9c3
396073,assigned,6c574e5e98d4be9c750a9a8bcebe976d
396072,assigned,36d6c86e67554b9cd50378303bc56ba4
396071,assigned,5e7dc6b8e245cdb71705b54194ba1908
396070,assigned,722707e0e78cc5122f6391c048b763f6
396069,assigned,89678f34f2dd51d9299b0a584dceb041
396068,assigned,cb8534ed2a7e841535f0556a7514e497
396067,assigned,f1361045192798dfc862d460991f28e6
396066,assigned,89f7d267e1be2ebe5e249f897ac3bbe5
396065,assigned,20ac81044fd81e4fe3b3854d69cd657d
396063,assigned,f211308926985b9b3c0c90e0c80638f0
396062,assigned,2f40f41310d2ab36006361f89eae56f0
396061,assigned,8b01542d4e349f578fadc1e8cf8d2300
396060,assigned,d6c31c08ac249f1b4eb3e2e24d4a8a5a
396059,assigned,407e4bb5eb2cf0b84a40ec16ccf6be13
396058,assigned,5a88a1898be67704cd4cbc095db77cba
396057,assigned,b1d1eb5a1fd83a96355503babfd200c1
396056,assigned,a233d74507961be91ac03f45536c5dd0
396055,assigned,2830408ff2aaa944e919cb45053f0b6d
396054,assigned,6a2bec1ff1c3b3ef6ec1de337ad25946
396053,assigned,09fa05166f2e54a786b9984425bb5bb5
396052,assigned,a4490e955830bf1f981f194e524f8ee0
396051,assigned,cea34342808bf7ee7f514963ed2b8b02
396049,assigned,af64baf3d834460471b215fae2c86b62
396048,assigned,a06e742dbbf2c15fe6c46a01e68f89bb
396047,assigned,56dda6eb7f23d18577829f0d11a38fae
396046,assigned,9680019e2ac33ea44f9f7434240e05ce
396045,assigned,8d7a31604b14116bd5f52f810cb55c4f
396044,assigned,08bbd1c977acd2cc7e9e71fda25a3b98
396043,assigned,1a21cedc647cd21dddb0e84659c42163
396042,assigned,1b73beed9c1a540edb5f134ea4c6d58a
396041,assigned,32dbe6d14a48b4865a2f28129b720280
396040,assigned,2476e652eb7c6e7e72cfaf6087f21060
396039,assigned,377fd95372174d4af80efa9f1261254f
396038,assigned,cb6874cb53b721bb21404a0277fc550e
396036,assigned,6003bf5a884c1627dda0634d85b802f2
396035,assigned,58ec0709a170d06837eaacbb67102284
396034,assigned,e42c7358289539cf6ddf95dde75f4a3b
396033,assigned,2b043964200eea90f2feb2bb34f23a4a
396032,assigned,454768cba8c6ec58400d5e3219d78877
396031,assigned,1c7e3f4831fd5db84df65fa8916b936b
396030,assigned,055415b6e7f676d664210ced861d2b53
396029,assigned,f9af737215ebb20a30d788e88b9d671b
396028,assigned,ac2340130aad72231c512c0ee89c09c1
396027,assigned,2d00e2fb443480573d8975c9386283e5
396026,assigned,7c8ff2875aeae00707e26da8fba0dca8
396025,assigned,606ce53ba6bca471e4e05b16a9168730
396024,assigned,b51d32b19395326f97997fbf8fecc5f7
396023,assigned,4d2200245414ce271b049e0656aeab26
396022,assigned,05e82a2cfa48dfa785940d338636d4c1
396021,assigned,3a7b40ab58f6de4849b12c87e5806b7c
396020,assigned,a2e5638be834b72468d769675e2ed2a6
396019,assigned,3a7b40ab58f6de4849b12c87e5806b7c
396018,assigned,08346d222c4ec4d93607ddf5c8d6e42a
396017,assigned,3a7b40ab58f6de4849b12c87e5806b7c
396016,assigned,55bbd2e9007056d3d092f23565859a59
396014,assigned,9f36685caac3e7fffb727d67e4b29209
396013,assigned,55bbd2e9007056d3d092f23565859a59
396012,assigned,7c4152159a67ceb6e4f1e26c182e4a32
396011,assigned,8d8b05392b75639bb554fb7d924ae76d
396010,assigned,21fb4609295ed2e8d59f4f7c44f8ab65
396009,assigned,56afc4a41594560e1eebbf7458cf2ac1
396008,assigned,54e7e5055885edfcf46b5afc77e2bc7b
396007,assigned,7a4bf1accda42b9162f1d65e4b4ab171
396006,assigned,8d7cce84e09d06e0c15634668a7423e6
396005,assigned,c6721a998beb4cb0a9c96e29b9690a61
396004,assigned,dc899e8b172574430c80c1788af39056
396003,assigned,baf34d68c17aad6afbc403bfc9713795
396002,assigned,cc78c1bc36a7733f38d93a93504f220d
396001,assigned,c61f5db756c9bcbd3fdcd888da00b25b
396000,assigned,3887380249174434c086374fb166272c
395999,assigned,36323279cb57ccc647b625742baee312
395998,assigned,a424c502f4efe517ccda2ad7d28d97d2
395997,assigned,972b495ebf2882482f804644747b00e5
395996,assigned,1a75fc37202d1ce6422ecd617fb9d7d3
395995,assigned,c9e88a1c54b725f6b7febe153e9a2de1
395994,assigned,07e6d624d1536dbbecac8e5eb92a4e9c
395993,assigned,2a27295608cb4a470ad377836ebeec8f
395992,assigned,f211308926985b9b3c0c90e0c80638f0
395991,assigned,6be73cca9cc87e90add42156fe6cf12c
395990,assigned,878a0e59d01429d388e1d09ad9815441
395989,assigned,de33c9d7f247265ea2baa04bbe49e4d1
395988,assigned,cbd4a5627699ff86ef3216eb0dc3d31f
395987,assigned,ebe61f3205c93adc94ff4b9016bf4aaa
395986,assigned,8ae55df3fabf3ddb82589c24ab809d39
395984,assigned,0f188dc8e6a6f1580504ab91be892f83
395983,assigned,1f037cccbda0b4992062921263ea8bb1
395982,assigned,cc55e3775abe03b1543c3c7f5d42ce32
395981,assigned,ed3bf46ba9bdfb1c5c29547477d8baf5
395980,assigned,3a7b40ab58f6de4849b12c87e5806b7c
395979,assigned,e999edff8160d891d1894dc2494c58e4
395978,assigned,4966a7cb36f24c831cd67faabcc99f82
395977,assigned,c26a74fbf487b02b9cf4dc195ab6cad7
395976,assigned,3a7b40ab58f6de4849b12c87e5806b7c
395975,assigned,bef7c5c83fd38047a0f528c58f7a1b1e
395974,assigned,3a7b40ab58f6de4849b12c87e5806b7c
395973,assigned,5cb965e996bfa9c1ee6fd8370c9b2c37
395972,assigned,0c1b3b193a23aeb2a7ca2dbbf932d164
395971,assigned,f25e5dfd43ec543fdafae86a2b875de5
395970,assigned,ceb14f53e31a99abe79bf4eb8dcff61c
395969,assigned,2b5a6d5349dbfb3dff492c36fc95a933
395968,assigned,802374e93b7e68f936f029af0b885f18
395967,assigned,4f4801544c118cb38c887a3dd236fab8
395966,assigned,62938d8debd367ddb1d14698e8a3e1f0
395965,assigned,4e5e22b7ab08aa1ca1103945b36f8e00
395964,assigned,a792d6bf998de64439ddc51d6a017a91
395963,assigned,f2b277b90539a29ca544e8e7918143fa
395962,assigned,6e96845fd8b3a7ee954a34db09f7531f
395961,assigned,c5e8e6344a421883c03723a00a44b161
395960,assigned,17806b368ace2e5cc8e2e1f4bfb5192f
395959,assigned,7d79b86d9e32215ad5db7ac6a4b22932
395958,assigned,7d79b86d9e32215ad5db7ac6a4b22932
395957,assigned,a692988846384e3bc139ebb8cf73af2e
395956,assigned,13d85128b73eeeb20366735fd28e37dd
395955,assigned,2a46287db1e131f20e5c907da8251fd2
395954,assigned,920d0c66f3d2ad926a6d590a5d244bd9
395953,assigned,394c489c4636d9a6413b2305d6cef456
395952,assigned,5734c8bf8cd59fc3181cb7deeff8a166
395951,assigned,36ee4bc499d3098439c4dac24eb36ec4
395950,assigned,bf8d0215d6b09b8e112553e09aac0205
395949,assigned,da6aef069836b9ec58a8693d921534c1
395948,assigned,6bcb716e6e741ed5347c1eef772b1d37
395947,assigned,a2c2d43eaa6591809a602cc4abfdcb78
395946,assigned,d38e0220ed68826bd0d5c0be4f398710
395945,assigned,26ee512a376b3de1b65b2d71a77223ee
395944,assigned,52dfd9bf294e026b42257150ac7822f6
395943,assigned,ea4d9cb5810c04c08ce577eb1616509e
395942,assigned,17f20e22dbce3ce99380b3eca9776404
395941,assigned,1716b160a9ae2ca62ea31dd80e7751a1
395940,assigned,01dbf4821489067a4286ce48a847b2bd
395939,assigned,0d6001884415960f9ae54f21e38cd757
395938,assigned,de2e25900ce0a11fdf8bca7e5e29d39c
395937,assigned,c7194c9e036859656588ad8de0e84944
395936,assigned,f02dacf31e8e6c57bdd857aba9368128
395935,assigned,c138a458ebe25cf9b6faf28c6ad10727
395934,assigned,bb8f5d5e49e748f8f45bed4de634c00f
395933,assigned,f4cbb97ecebde84ba65b812534c69059
395932,assigned,440385d6fea677445aa4a8475fdce1b2
395931,assigned,4df7c626df048ee860cd368e953c8ae8
395930,assigned,7c04406e05ec648cc70eba87136f78ac
395929,assigned,a4d672f6cc9b167cba793e48ef017e96
395928,assigned,0b7fd01eefec9007e4c11b53257852d5
395927,assigned,9b555e89a02819d5a0dc21cb152cc0c4
395926,assigned,01e197e569facf6448caa68bef53bbf9
395924,assigned,4ca77670410825bf475fe3568a87eb58
395923,assigned,918d7b1b0e09869ee1998a5cf9321402
395922,assigned,d0d3d7c0643cedc60c7f51f70179fced
395921,assigned,b2e054a19b4f8c15dea347d21de37d12
395920,assigned,45d3a9220b983fbe29e85081d6c25aa2
395919,assigned,0a9e86466475bfd102feb4120902ca72
395918,assigned,ba6120b8e6e875de9d1e3c5bb779fdee
395916,assigned,2bf64807c0960e9c449ee3230a4a731c
395915,assigned,5c2bf6dc9a04d8aedba20313da21e845
