region,country,version,ip,prefixlength
afrinic,NG,ipv4,196.28.10.0,24
afrinic,NG,ipv4,196.29.44.0,22
afrinic,NG,ipv4,196.32.224.0,23
afrinic,NG,ipv4,196.40.160.0,20
afrinic,NG,ipv4,196.40.192.0,18
afrinic,NG,ipv4,196.41.80.0,24
afrinic,NG,ipv4,196.41.84.0,24
afrinic,NG,ipv4,196.41.94.0,24
afrinic,NG,ipv4,196.43.215.0,24
afrinic,NG,ipv4,196.43.232.0,24
afrinic,NG,ipv4,196.43.235.0,24
afrinic,NG,ipv4,196.43.251.0,24
afrinic,NG,ipv4,196.45.48.0,20
afrinic,NG,ipv4,196.46.20.0,24
afrinic,NG,ipv4,196.46.27.0,24
afrinic,NG,ipv4,196.46.144.0,22
afrinic,NG,ipv4,196.47.96.0,19
afrinic,NG,ipv4,196.49.26.0,24
afrinic,NG,ipv4,196.49.28.0,24
afrinic,NG,ipv4,196.49.30.0,24
afrinic,NG,ipv4,196.49.32.0,24
afrinic,NG,ipv4,196.49.62.0,24
afrinic,NG,ipv4,196.49.90.0,24
afrinic,NG,ipv4,196.60.58.0,24
afrinic,NG,ipv4,196.60.104.0,24
afrinic,NG,ipv4,196.192.144.0,20
afrinic,NG,ipv4,196.216.4.0,22
afrinic,NG,ipv4,196.216.144.0,22
afrinic,NG,ipv4,196.216.148.0,22
afrinic,NG,ipv4,196.216.200.0,22
afrinic,NG,ipv4,196.216.208.0,22
afrinic,NG,ipv4,196.216.251.0,24
afrinic,NG,ipv4,196.216.253.0,24
afrinic,NG,ipv4,196.216.255.0,24
afrinic,NG,ipv4,196.220.64.0,19
afrinic,NG,ipv4,196.220.128.0,19
afrinic,NG,ipv4,196.220.192.0,20
afrinic,NG,ipv4,196.220.224.0,20
afrinic,NG,ipv4,196.220.240.0,20
afrinic,NG,ipv4,196.222.0.0,16
afrinic,NG,ipv4,196.223.112.0,20
afrinic,NG,ipv4,204.8.206.0,24
afrinic,NG,ipv4,204.8.207.0,24
afrinic,NG,ipv4,213.255.128.0,19
afrinic,NG,ipv6,2001:43fc::,48
afrinic,NG,ipv6,2c0f:edf1::,40
afrinic,NG,ipv6,2001:43f8:160::,48
afrinic,NG,ipv6,2001:43f8:180::,48
afrinic,NG,ipv6,2001:43f8:190::,48
afrinic,NG,ipv6,2001:43f8:1e0::,48
afrinic,NG,ipv6,2001:43f8:2f0::,48
afrinic,NG,ipv6,2001:43f8:370::,48
afrinic,NG,ipv6,2001:43f8:600::,44
afrinic,NG,ipv6,2001:43f8:660::,48
afrinic,NG,ipv6,2001:43f8:6c0::,48
afrinic,NG,ipv6,2001:43f8:9f0::,48
afrinic,NG,ipv6,2001:43f8:b10::,48
afrinic,NG,ipv6,2001:43f8:bb0::,48
afrinic,NG,ipv6,2001:43f8:bb1::,48
afrinic,NG,ipv6,2001:43f8:be0::,48
afrinic,NG,ipv6,2001:43f8:d90::,48
afrinic,NG,ipv6,2001:43f8:1060::,48
afrinic,NG,ipv6,2001:43f8:11f0::,48
afrinic,NG,ipv6,2001:43f8:11f1::,48
afrinic,NG,ipv6,2001:43f8:1200::,44
afrinic,NG,ipv6,2001:43f8:1310::,48
afrinic,NG,ipv6,2001:43f8:1340::,48
afrinic,NG,ipv6,2001:43f8:13c0::,48
afrinic,NG,ipv6,2001:43f8:1410::,48
afrinic,NG,ipv6,2001:43f8:1420::,48
afrinic,NG,ipv6,2001:43f8:1690::,48
afrinic,NG,ipv6,2001:43f8:1691::,48
afrinic,NG,ipv6,2001:43fc:5000::,48
afrinic,NG,ipv6,2001:43fc:6000::,48
afrinic,NG,ipv6,2001:43fc:c000::,48
afrinic,NG,ipv6,2001:43fd:6000::,40
afrinic,NG,ipv6,2001:43fe:1000::,44
afrinic,RW,ipv4,102.130.32.0,21
afrinic,RW,ipv4,102.213.212.0,23
afrinic,RW,ipv4,102.214.220.0,23
afrinic,RW,ipv4,102.217.92.0,22
afrinic,RW,ipv4,102.218.176.0,22
afrinic,RW,ipv4,102.219.173.0,24
afrinic,RW,ipv4,156.38.8.0,21
afrinic,RW,ipv4,196.49.7.0,24
afrinic,RW,ipv4,196.223.12.0,24
afrinic,RW,ipv6,2001:43f8:150::,48
afrinic,RW,ipv6,2001:43f8:d80::,48
afrinic,RW,ipv6,2001:43f8:11e0::,48
afrinic,RW,ipv6,2001:43fc:9000::,48
afrinic,RW,ipv6,2001:43fd:8000::,48
afrinic,RW,ipv6,2001:43fd:a000::,48
afrinic,RW,ipv6,2001:43ff:c000::,48
afrinic,SC,ipv4,168.80.0.0,15
afrinic,SC,ipv4,196.13.208.0,24
afrinic,SC,ipv4,196.16.0.0,14
afrinic,SC,ipv4,196.49.11.0,24
afrinic,SC,ipv4,196.223.43.0,24
afrinic,SC,ipv6,2001:43f8:a20::,48
afrinic,SC,ipv6,2001:43f8:a21::,48
afrinic,SD,ipv4,102.130.248.0,21
afrinic,SD,ipv4,102.218.99.0,24
afrinic,SD,ipv4,196.49.66.0,24
afrinic,SD,ipv4,196.223.20.0,24
afrinic,SD,ipv6,2001:43f8:7f0::,48
afrinic,SD,ipv6,2001:43f8:7f1::,48
afrinic,SD,ipv6,2001:43f8:11d0::,48
afrinic,SL,ipv4,196.43.229.0,24
afrinic,SL,ipv4,196.216.220.0,23
afrinic,SL,ipv4,196.223.10.0,24
afrinic,SL,ipv6,2001:43f8:b0::,48
afrinic,SL,ipv6,2001:43f8:a90::,48
afrinic,SN,ipv4,102.36.136.0,22
afrinic,SN,ipv4,102.36.147.0,24
afrinic,SN,ipv4,102.223.68.0,22
afrinic,SN,ipv4,196.1.92.0,24
afrinic,SN,ipv4,196.1.93.0,24
afrinic,SN,ipv4,196.1.94.0,24
afrinic,SN,ipv4,196.1.95.0,24
afrinic,SN,ipv4,196.1.96.0,24
afrinic,SN,ipv4,196.1.97.0,24
afrinic,SN,ipv4,196.1.98.0,24
afrinic,SN,ipv4,196.1.99.0,24
afrinic,SN,ipv4,196.1.100.0,24
afrinic,SN,ipv4,196.49.42.0,24
afrinic,SN,ipv4,196.60.40.0,24
afrinic,SN,ipv4,196.223.252.0,24
afrinic,SN,ipv6,2001:43f8:cf0::,48
afrinic,SN,ipv6,2001:43f8:cf1::,48
afrinic,SN,ipv6,2001:43f8:1400::,48
afrinic,SN,ipv6,2001:43f8:1610::,48
afrinic,SO,ipv4,102.68.144.0,21
afrinic,SO,ipv4,196.11.62.0,24
afrinic,SO,ipv4,196.49.58.0,24
afrinic,SO,ipv4,196.60.54.0,24
afrinic,SO,ipv6,2001:43f8:11a0::,48
afrinic,SO,ipv6,2001:43f8:11a1::,48
afrinic,SO,ipv6,2001:43f8:1350::,48
afrinic,SO,ipv6,2001:43f8:1380::,48
afrinic,SS,ipv4,102.64.59.0,24
afrinic,SS,ipv4,196.60.88.0,24
afrinic,SS,ipv4,196.60.89.0,24
afrinic,SS,ipv6,2001:43f8:13b1::,48
afrinic,SS,ipv6,2001:43f8:1660::,48
afrinic,SS,ipv6,2001:43f8:1661::,48
afrinic,SZ,ipv4,102.36.181.0,24
afrinic,SZ,ipv4,196.11.124.0,24
afrinic,SZ,ipv4,196.13.168.0,24
afrinic,SZ,ipv4,196.28.7.0,24
afrinic,SZ,ipv4,196.49.4.0,24
afrinic,SZ,ipv4,196.223.37.0,24
afrinic,SZ,ipv6,2001:43f8:9b0::,48
afrinic,SZ,ipv6,2001:43f8:9b1::,48
afrinic,TD,ipv4,102.218.112.0,22
afrinic,TD,ipv4,196.49.92.0,24
afrinic,TD,ipv4,196.60.106.0,24
afrinic,TD,ipv4,196.223.42.0,24
afrinic,TD,ipv6,2001:43f8:16a0::,48
afrinic,TD,ipv6,2001:43f8:16a1::,48
afrinic,TD,ipv6,2001:43fd:2000::,48
afrinic,TG,ipv4,102.176.252.0,22
afrinic,TG,ipv4,196.49.44.0,24
afrinic,TG,ipv4,196.60.42.0,24
afrinic,TG,ipv6,2001:43f8:d10::,48
afrinic,TG,ipv6,2001:43f8:d11::,48
afrinic,TG,ipv6,2001:43f8:1110::,48
afrinic,TN,ipv4,102.141.204.0,22
afrinic,TN,ipv4,102.164.112.0,23
afrinic,TN,ipv4,102.220.118.0,24
afrinic,TN,ipv4,192.68.138.0,24
afrinic,TN,ipv4,196.41.95.0,24
afrinic,TN,ipv4,196.216.156.0,22
afrinic,TN,ipv6,2001:43f8:320::,48
afrinic,TZ,ipv4,45.220.48.0,24
afrinic,TZ,ipv4,102.23.218.0,23
afrinic,TZ,ipv4,102.68.64.0,22
afrinic,TZ,ipv4,102.68.71.0,24
afrinic,TZ,ipv4,102.165.191.0,24
afrinic,TZ,ipv4,102.213.55.0,24
afrinic,TZ,ipv4,102.214.44.0,23
afrinic,TZ,ipv4,102.214.142.0,24
afrinic,TZ,ipv4,102.216.25.0,24
afrinic,TZ,ipv4,102.217.211.0,24
afrinic,TZ,ipv4,102.218.144.0,22
afrinic,TZ,ipv4,102.219.28.0,24
afrinic,TZ,ipv4,102.219.83.0,24
afrinic,TZ,ipv4,102.219.172.0,24
afrinic,TZ,ipv4,102.220.128.0,23
afrinic,TZ,ipv4,102.221.117.0,24
afrinic,TZ,ipv4,102.222.27.0,24
afrinic,TZ,ipv4,102.223.0.0,24
afrinic,TZ,ipv4,102.223.7.0,24
afrinic,TZ,ipv4,192.231.237.0,24
afrinic,TZ,ipv4,196.6.196.0,23
afrinic,TZ,ipv4,196.6.227.0,24
afrinic,TZ,ipv4,196.11.255.0,24
afrinic,TZ,ipv4,196.13.105.0,24
afrinic,TZ,ipv4,196.13.133.0,24
afrinic,TZ,ipv4,196.13.186.0,24
afrinic,TZ,ipv4,196.32.240.0,21
afrinic,TZ,ipv4,196.41.76.0,24
afrinic,TZ,ipv4,196.41.86.0,24
afrinic,TZ,ipv4,196.43.221.0,24
afrinic,TZ,ipv4,196.43.230.0,24
afrinic,TZ,ipv4,196.49.5.0,24
afrinic,TZ,ipv4,196.49.12.0,24
afrinic,TZ,ipv4,196.49.20.0,24
afrinic,TZ,ipv4,196.49.50.0,24
afrinic,TZ,ipv4,196.49.52.0,24
afrinic,TZ,ipv4,196.49.54.0,24
afrinic,TZ,ipv4,196.50.20.0,24
afrinic,TZ,ipv4,196.60.0.0,24
afrinic,TZ,ipv4,196.60.48.0,24
afrinic,TZ,ipv4,196.60.50.0,24
afrinic,TZ,ipv4,196.60.52.0,24
afrinic,TZ,ipv4,196.216.162.0,24
afrinic,TZ,ipv4,196.216.218.0,23
afrinic,TZ,ipv4,196.216.234.0,23
afrinic,TZ,ipv4,196.216.247.0,24
afrinic,TZ,ipv4,196.223.5.0,24
afrinic,TZ,ipv4,196.223.6.0,24
afrinic,TZ,ipv6,2001:43f8::,48
afrinic,TZ,ipv6,2001:43f8:1::,48
afrinic,TZ,ipv6,2001:43f8:2::,48
afrinic,TZ,ipv6,2001:43f8:3::,48
afrinic,TZ,ipv6,2001:43f8:4::,48
afrinic,TZ,ipv6,2001:43f8:5::,48
afrinic,TZ,ipv6,2001:43f8:6::,48
afrinic,TZ,ipv6,2001:43f8:e0::,48
afrinic,TZ,ipv6,2001:43f8:330::,48
afrinic,TZ,ipv6,2001:43f8:610::,48
afrinic,TZ,ipv6,2001:43f8:611::,48
afrinic,TZ,ipv6,2001:43f8:680::,48
afrinic,TZ,ipv6,2001:43f8:b80::,48
afrinic,TZ,ipv6,2001:43f8:ce0::,48
afrinic,TZ,ipv6,2001:43f8:1080::,48
afrinic,TZ,ipv6,2001:43f8:1390::,48
afrinic,TZ,ipv6,2001:43f8:14d0::,48
afrinic,TZ,ipv6,2001:43fc:2000::,48
afrinic,TZ,ipv6,2001:43fd:e000::,48
afrinic,TZ,ipv6,2001:43ff:2000::,48
afrinic,UG,ipv4,80.88.2.0,24
afrinic,UG,ipv4,102.68.124.0,24
afrinic,UG,ipv4,102.134.144.0,21
afrinic,UG,ipv4,102.164.120.0,24
afrinic,UG,ipv4,102.214.190.0,24
afrinic,UG,ipv4,102.215.94.0,24
afrinic,UG,ipv4,102.217.209.0,24
afrinic,UG,ipv4,102.220.21.0,24
afrinic,UG,ipv4,102.220.200.0,22
afrinic,UG,ipv4,102.222.74.0,23
afrinic,UG,ipv4,102.223.248.0,24
afrinic,UG,ipv4,193.108.214.0,24
afrinic,UG,ipv4,193.108.252.0,22
afrinic,UG,ipv4,196.10.119.0,24
afrinic,UG,ipv4,196.10.138.0,23
afrinic,UG,ipv4,196.10.228.0,24
afrinic,UG,ipv4,196.13.122.0,24
afrinic,UG,ipv4,196.43.226.0,24
afrinic,UG,ipv4,196.49.15.0,24
afrinic,UG,ipv4,196.49.82.0,24
afrinic,UG,ipv4,196.60.82.0,24
afrinic,UG,ipv4,196.216.176.0,22
afrinic,UG,ipv4,196.223.25.0,24
afrinic,UG,ipv6,2001:43ff::,48
afrinic,UG,ipv6,2001:43f8:130::,48
afrinic,UG,ipv6,2001:43f8:a30::,48
afrinic,UG,ipv6,2001:43f8:ad0::,48
afrinic,UG,ipv6,2001:43f8:d40::,48
afrinic,UG,ipv6,2001:43f8:1320::,48
afrinic,UG,ipv6,2001:43f8:1370::,48
afrinic,ZA,ipv4,45.220.49.0,24
afrinic,ZA,ipv4,45.221.26.0,24
afrinic,ZA,ipv4,45.222.104.0,21
afrinic,ZA,ipv4,80.88.0.0,23
afrinic,ZA,ipv4,80.88.11.0,24
afrinic,ZA,ipv4,102.23.216.0,23
afrinic,ZA,ipv4,102.36.182.0,24
afrinic,ZA,ipv4,102.36.192.0,24
afrinic,ZA,ipv4,102.36.193.0,24
afrinic,ZA,ipv4,102.64.56.0,23
afrinic,ZA,ipv4,102.64.112.0,23
afrinic,ZA,ipv4,102.64.114.0,23
afrinic,ZA,ipv4,102.68.68.0,23
afrinic,ZA,ipv4,102.68.143.0,24
afrinic,ZA,ipv4,102.69.236.0,23
afrinic,ZA,ipv4,102.69.238.0,24
afrinic,ZA,ipv4,102.69.244.0,23
afrinic,ZA,ipv4,102.130.12.0,22
afrinic,ZA,ipv4,102.130.96.0,24
afrinic,ZA,ipv4,102.130.97.0,24
afrinic,ZA,ipv4,102.131.18.0,23
afrinic,ZA,ipv4,102.134.128.0,24
afrinic,ZA,ipv4,102.135.190.0,24
afrinic,ZA,ipv4,102.141.232.0,24
afrinic,ZA,ipv4,102.141.235.0,24
afrinic,ZA,ipv4,102.164.121.0,24
afrinic,ZA,ipv4,102.164.240.0,22
afrinic,ZA,ipv4,102.165.180.0,22
afrinic,ZA,ipv4,102.165.188.0,24
afrinic,ZA,ipv4,102.176.251.0,24
afrinic,ZA,ipv4,102.212.184.0,22
afrinic,ZA,ipv4,102.213.140.0,23
afrinic,ZA,ipv4,102.213.236.0,22
afrinic,ZA,ipv4,102.214.12.0,24
afrinic,ZA,ipv4,102.214.89.0,24
afrinic,ZA,ipv4,102.215.48.0,23
afrinic,ZA,ipv4,102.215.50.0,23
afrinic,ZA,ipv4,102.215.98.0,24
afrinic,ZA,ipv4,102.216.20.0,24
afrinic,ZA,ipv4,102.216.36.0,23
afrinic,ZA,ipv4,102.216.131.0,24
afrinic,ZA,ipv4,102.216.133.0,24
afrinic,ZA,ipv4,102.218.18.0,23
afrinic,ZA,ipv4,102.219.21.0,24
afrinic,ZA,ipv4,102.219.48.0,22
afrinic,ZA,ipv4,102.219.138.0,24
afrinic,ZA,ipv4,102.219.224.0,23
afrinic,ZA,ipv4,102.220.102.0,23
afrinic,ZA,ipv4,102.220.126.0,24
afrinic,ZA,ipv4,102.220.248.0,24
afrinic,ZA,ipv4,102.221.72.0,24
afrinic,ZA,ipv4,102.221.74.0,24
afrinic,ZA,ipv4,102.221.180.0,23
afrinic,ZA,ipv4,102.222.66.0,23
afrinic,ZA,ipv4,102.222.73.0,24
afrinic,ZA,ipv4,102.222.100.0,22
afrinic,ZA,ipv4,102.222.148.0,22
afrinic,ZA,ipv4,102.223.4.0,24
afrinic,ZA,ipv4,102.223.62.0,23
afrinic,ZA,ipv4,102.223.103.0,24
afrinic,ZA,ipv4,102.223.114.0,23
afrinic,ZA,ipv4,102.223.251.0,24
afrinic,ZA,ipv4,137.158.0.0,16
afrinic,ZA,ipv4,137.214.0.0,16
afrinic,ZA,ipv4,137.215.0.0,16
afrinic,ZA,ipv4,139.53.0.0,16
afrinic,ZA,ipv4,143.128.0.0,16
afrinic,ZA,ipv4,143.160.0.0,16
afrinic,ZA,ipv4,146.64.0.0,16
afrinic,ZA,ipv4,146.141.0.0,16
afrinic,ZA,ipv4,146.182.0.0,16
afrinic,ZA,ipv4,146.230.0.0,16
afrinic,ZA,ipv4,146.231.0.0,16
afrinic,ZA,ipv4,146.232.0.0,16
afrinic,ZA,ipv4,147.110.0.0,16
afrinic,ZA,ipv4,152.106.0.0,16
afrinic,ZA,ipv4,152.107.0.0,16
afrinic,ZA,ipv4,152.109.0.0,16
afrinic,ZA,ipv4,152.110.0.0,16
afrinic,ZA,ipv4,152.111.0.0,16
afrinic,ZA,ipv4,152.112.0.0,16
afrinic,ZA,ipv4,155.159.0.0,16
afrinic,ZA,ipv4,155.232.0.0,16
afrinic,ZA,ipv4,155.233.0.0,16
afrinic,ZA,ipv4,155.234.0.0,16
afrinic,ZA,ipv4,155.235.0.0,16
afrinic,ZA,ipv4,155.236.0.0,16
afrinic,ZA,ipv4,155.237.0.0,16
afrinic,ZA,ipv4,155.238.0.0,16
afrinic,ZA,ipv4,155.240.0.0,16
afrinic,ZA,ipv4,156.0.196.0,23
afrinic,ZA,ipv4,156.0.252.0,24
afrinic,ZA,ipv4,156.0.253.0,24
afrinic,ZA,ipv4,156.8.0.0,16
afrinic,ZA,ipv4,160.19.188.0,23
afrinic,ZA,ipv4,160.115.0.0,16
afrinic,ZA,ipv4,160.116.0.0,16
afrinic,ZA,ipv4,160.119.96.0,22
afrinic,ZA,ipv4,160.121.0.0,16
afrinic,ZA,ipv4,160.122.0.0,16
afrinic,ZA,ipv4,160.123.0.0,16
afrinic,ZA,ipv4,160.124.0.0,16
afrinic,ZA,ipv4,160.226.176.0,23
afrinic,ZA,ipv4,160.238.48.0,23
afrinic,ZA,ipv4,163.195.0.0,16
afrinic,ZA,ipv4,163.196.0.0,16
afrinic,ZA,ipv4,163.197.0.0,16
afrinic,ZA,ipv4,163.198.0.0,16
afrinic,ZA,ipv4,163.199.0.0,16
afrinic,ZA,ipv4,163.200.0.0,16
afrinic,ZA,ipv4,163.201.0.0,16
afrinic,ZA,ipv4,163.202.0.0,16
afrinic,ZA,ipv4,163.203.0.0,16
afrinic,ZA,ipv4,164.88.0.0,16
afrinic,ZA,ipv4,164.155.0.0,16
afrinic,ZA,ipv4,164.160.60.0,22
afrinic,ZA,ipv4,165.25.0.0,16
afrinic,ZA,ipv4,165.180.0.0,16
afrinic,ZA,ipv4,168.76.0.0,16
afrinic,ZA,ipv4,168.89.0.0,16
afrinic,ZA,ipv4,168.128.0.0,16
afrinic,ZA,ipv4,168.142.0.0,16
afrinic,ZA,ipv4,168.155.0.0,16
afrinic,ZA,ipv4,168.164.0.0,16
afrinic,ZA,ipv4,168.172.0.0,16
afrinic,ZA,ipv4,168.206.0.0,16
afrinic,ZA,ipv4,169.129.0.0,16
afrinic,ZA,ipv4,169.202.0.0,16
afrinic,ZA,ipv4,192.33.10.0,24
afrinic,ZA,ipv4,192.42.99.0,24
afrinic,ZA,ipv4,192.48.253.0,24
afrinic,ZA,ipv4,192.70.200.0,24
afrinic,ZA,ipv4,192.70.237.0,24
afrinic,ZA,ipv4,192.82.142.0,24
afrinic,ZA,ipv4,192.83.208.0,22
afrinic,ZA,ipv4,192.84.244.0,24
afrinic,ZA,ipv4,192.94.61.0,24
afrinic,ZA,ipv4,192.94.210.0,24
afrinic,ZA,ipv4,192.94.240.0,24
afrinic,ZA,ipv4,192.94.241.0,24
afrinic,ZA,ipv4,192.94.246.0,24
afrinic,ZA,ipv4,192.96.1.0,24
afrinic,ZA,ipv4,192.96.2.0,24
afrinic,ZA,ipv4,192.96.3.0,24
afrinic,ZA,ipv4,192.96.4.0,24
afrinic,ZA,ipv4,192.96.5.0,24
afrinic,ZA,ipv4,192.96.6.0,24
afrinic,ZA,ipv4,192.96.7.0,24
afrinic,ZA,ipv4,192.96.8.0,24
afrinic,ZA,ipv4,192.96.9.0,24
afrinic,ZA,ipv4,192.96.10.0,24
afrinic,ZA,ipv4,192.96.11.0,24
afrinic,ZA,ipv4,192.96.12.0,24
afrinic,ZA,ipv4,192.96.13.0,24
afrinic,ZA,ipv4,192.96.14.0,24
afrinic,ZA,ipv4,192.96.15.0,24
afrinic,ZA,ipv4,192.96.16.0,24
afrinic,ZA,ipv4,192.96.19.0,24
afrinic,ZA,ipv4,192.96.20.0,24
afrinic,ZA,ipv4,192.96.21.0,24
afrinic,ZA,ipv4,192.96.22.0,24
afrinic,ZA,ipv4,192.96.24.0,24
afrinic,ZA,ipv4,192.96.25.0,24
afrinic,ZA,ipv4,192.96.26.0,24
afrinic,ZA,ipv4,192.96.27.0,24
afrinic,ZA,ipv4,192.96.28.0,24
afrinic,ZA,ipv4,192.96.29.0,24
afrinic,ZA,ipv4,192.96.30.0,24
afrinic,ZA,ipv4,192.96.31.0,24
afrinic,ZA,ipv4,192.96.32.0,24
afrinic,ZA,ipv4,192.96.33.0,24
afrinic,ZA,ipv4,192.96.34.0,24
afrinic,ZA,ipv4,192.96.35.0,24
afrinic,ZA,ipv4,192.96.37.0,24
afrinic,ZA,ipv4,192.96.38.0,24
afrinic,ZA,ipv4,192.96.39.0,24
afrinic,ZA,ipv4,192.96.40.0,24
afrinic,ZA,ipv4,192.96.43.0,24
afrinic,ZA,ipv4,192.96.45.0,24
afrinic,ZA,ipv4,192.96.46.0,24
afrinic,ZA,ipv4,192.96.47.0,24
afrinic,ZA,ipv4,192.96.48.0,24
afrinic,ZA,ipv4,192.96.49.0,24
afrinic,ZA,ipv4,192.96.50.0,24
afrinic,ZA,ipv4,192.96.51.0,24
afrinic,ZA,ipv4,192.96.52.0,24
afrinic,ZA,ipv4,192.96.53.0,24
afrinic,ZA,ipv4,192.96.54.0,24
afrinic,ZA,ipv4,192.96.55.0,24
afrinic,ZA,ipv4,192.96.56.0,24
afrinic,ZA,ipv4,192.96.57.0,24
afrinic,ZA,ipv4,192.96.58.0,24
afrinic,ZA,ipv4,192.96.60.0,24
afrinic,ZA,ipv4,192.96.61.0,24
afrinic,ZA,ipv4,192.96.68.0,24
afrinic,ZA,ipv4,192.96.69.0,24
afrinic,ZA,ipv4,192.96.70.0,24
afrinic,ZA,ipv4,192.96.71.0,24
afrinic,ZA,ipv4,192.96.72.0,24
afrinic,ZA,ipv4,192.96.74.0,24
afrinic,ZA,ipv4,192.96.75.0,24
afrinic,ZA,ipv4,192.96.76.0,24
afrinic,ZA,ipv4,192.96.77.0,24
afrinic,ZA,ipv4,192.96.79.0,24
afrinic,ZA,ipv4,192.96.80.0,24
afrinic,ZA,ipv4,192.96.81.0,24
afrinic,ZA,ipv4,192.96.82.0,24
afrinic,ZA,ipv4,192.96.83.0,24
afrinic,ZA,ipv4,192.96.84.0,24
afrinic,ZA,ipv4,192.96.85.0,24
afrinic,ZA,ipv4,192.96.86.0,24
afrinic,ZA,ipv4,192.96.87.0,24
afrinic,ZA,ipv4,192.96.88.0,24
afrinic,ZA,ipv4,192.96.89.0,24
afrinic,ZA,ipv4,192.96.90.0,24
afrinic,ZA,ipv4,192.96.91.0,24
afrinic,ZA,ipv4,192.96.92.0,24
afrinic,ZA,ipv4,192.96.93.0,24
afrinic,ZA,ipv4,192.96.94.0,24
afrinic,ZA,ipv4,192.96.95.0,24
afrinic,ZA,ipv4,192.96.96.0,24
afrinic,ZA,ipv4,192.96.97.0,24
afrinic,ZA,ipv4,192.96.98.0,24
afrinic,ZA,ipv4,192.96.99.0,24
afrinic,ZA,ipv4,192.96.100.0,24
afrinic,ZA,ipv4,192.96.101.0,24
afrinic,ZA,ipv4,192.96.102.0,24
afrinic,ZA,ipv4,192.96.104.0,24
afrinic,ZA,ipv4,192.96.105.0,24
afrinic,ZA,ipv4,192.96.106.0,24
afrinic,ZA,ipv4,192.96.107.0,24
afrinic,ZA,ipv4,192.96.108.0,24
afrinic,ZA,ipv4,192.96.109.0,24
afrinic,ZA,ipv4,192.96.110.0,24
afrinic,ZA,ipv4,192.96.111.0,24
afrinic,ZA,ipv4,192.96.112.0,24
afrinic,ZA,ipv4,192.96.113.0,24
afrinic,ZA,ipv4,192.96.114.0,24
afrinic,ZA,ipv4,192.96.115.0,24
afrinic,ZA,ipv4,192.96.116.0,24
afrinic,ZA,ipv4,192.96.117.0,24
afrinic,ZA,ipv4,192.96.118.0,24
afrinic,ZA,ipv4,192.96.119.0,24
afrinic,ZA,ipv4,192.96.120.0,24
afrinic,ZA,ipv4,192.96.121.0,24
afrinic,ZA,ipv4,192.96.122.0,24
afrinic,ZA,ipv4,192.96.123.0,24
afrinic,ZA,ipv4,192.96.124.0,24
afrinic,ZA,ipv4,192.96.125.0,24
afrinic,ZA,ipv4,192.96.126.0,24
afrinic,ZA,ipv4,192.96.127.0,24
afrinic,ZA,ipv4,192.96.128.0,24
afrinic,ZA,ipv4,192.96.129.0,24
afrinic,ZA,ipv4,192.96.130.0,24
afrinic,ZA,ipv4,192.96.131.0,24
afrinic,ZA,ipv4,192.96.132.0,24
afrinic,ZA,ipv4,192.96.133.0,24
afrinic,ZA,ipv4,192.96.134.0,24
afrinic,ZA,ipv4,192.96.138.0,24
afrinic,ZA,ipv4,192.96.139.0,24
afrinic,ZA,ipv4,192.96.140.0,24
afrinic,ZA,ipv4,192.96.141.0,24
afrinic,ZA,ipv4,192.96.142.0,24
afrinic,ZA,ipv4,192.96.144.0,24
afrinic,ZA,ipv4,192.96.146.0,24
afrinic,ZA,ipv4,192.96.147.0,24
afrinic,ZA,ipv4,192.96.148.0,24
afrinic,ZA,ipv4,192.96.149.0,24
afrinic,ZA,ipv4,192.96.150.0,24
afrinic,ZA,ipv4,192.96.151.0,24
afrinic,ZA,ipv4,192.96.152.0,24
afrinic,ZA,ipv4,192.96.153.0,24
afrinic,ZA,ipv4,192.96.154.0,24
afrinic,ZA,ipv4,192.96.155.0,24
afrinic,ZA,ipv4,192.96.158.0,24
afrinic,ZA,ipv4,192.96.164.0,24
afrinic,ZA,ipv4,192.96.165.0,24
afrinic,ZA,ipv4,192.96.166.0,24
afrinic,ZA,ipv4,192.96.167.0,24
afrinic,ZA,ipv4,192.96.177.0,24
afrinic,ZA,ipv4,192.96.178.0,24
afrinic,ZA,ipv4,192.96.179.0,24
afrinic,ZA,ipv4,192.96.180.0,24
afrinic,ZA,ipv4,192.96.181.0,24
afrinic,ZA,ipv4,192.96.182.0,24
afrinic,ZA,ipv4,192.96.183.0,24
afrinic,ZA,ipv4,192.96.184.0,24
afrinic,ZA,ipv4,192.96.185.0,24
afrinic,ZA,ipv4,192.96.186.0,24
afrinic,ZA,ipv4,192.96.187.0,24
afrinic,ZA,ipv4,192.96.188.0,24
afrinic,ZA,ipv4,192.96.189.0,24
afrinic,ZA,ipv4,192.96.190.0,24
afrinic,ZA,ipv4,192.96.191.0,24
afrinic,ZA,ipv4,192.96.193.0,24
afrinic,ZA,ipv4,192.96.194.0,24
afrinic,ZA,ipv4,192.96.195.0,24
afrinic,ZA,ipv4,192.96.196.0,24
afrinic,ZA,ipv4,192.96.197.0,24
afrinic,ZA,ipv4,192.96.198.0,24
afrinic,ZA,ipv4,192.96.199.0,24
afrinic,ZA,ipv4,192.96.224.0,24
afrinic,ZA,ipv4,192.96.225.0,24
afrinic,ZA,ipv4,192.96.226.0,24
afrinic,ZA,ipv4,192.96.227.0,24
afrinic,ZA,ipv4,192.96.228.0,24
afrinic,ZA,ipv4,192.96.229.0,24
afrinic,ZA,ipv4,192.96.230.0,24
