region,country,version,ip,prefixlength,orgsflat
ripencc,DE,ipv6,2001:7f8:106::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:10a::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:10d::,48,[211660;DE;SAARCIX intersaar GmbH][203700;DE;meconet intersaar GmbH][12941;DE;INTERSAAR-AS intersaar GmbH]
ripencc,DE,ipv6,2001:7f8:10e::,48,[212341;DE;CSN-Datacenters Stephan Rakowski  trading as CSN-Solutions GmbH][204010;DE;CSNIX-Route-Servers Stephan Rakowski  trading as CSN-Solutions GmbH]
ripencc,DE,ipv6,2001:7f8:138::,48,[61218;DE;AS61218 4b42 UG][60020;DE;InternetExchange 4b42 UG][50393;DE;DE 4b42 UG][49459;DE;ASN-4b42 4b42 UG][35708;DE;ASN-4IXP 4b42 UG]
ripencc,DE,ipv6,2001:7f8:139::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:13a::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:13b::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:13c::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:13e::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:140::,48,[213721;DE;ENX-CENTRALSERVICES ENX Association]
ripencc,DE,ipv6,2001:7f8:143::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:14e::,48,[214622;DE;DECIX-EUR-GVPP DE-CIX Management GmbH][214292;DE;DECIX-EUR-GOOGLE DE-CIX Management GmbH][212723;DE;DECIX-MRS-MAPS DE-CIX Management GmbH][210586;DE;UAEIX-DXB-MAPS DE-CIX Management GmbH][207926;DE;DECIX-FRA-MAPS DE-CIX Management GmbH][207334;DE;DECIX-CPH-MAPS DE-CIX Management GmbH][206780;DE;DECIX-MAD-MAPS DE-CIX Management GmbH][205818;DE;DECIX-OSL-MAPS DE-CIX Management GmbH][205530;DE;DE-CIX_RnD_Measurement DE-CIX Management GmbH][205529;DE;DECIX-MONITORING DE-CIX Management GmbH][204682;DE;DECIX-IST-MAPS DE-CIX Management GmbH][204663;DE;DECIX-LEJ-AS DE-CIX Management GmbH][204034;DE;DECIX-BCN-MAPS DE-CIX Management GmbH][203994;DE;DECIX-DUS-MAPS DE-CIX Management GmbH][203524;DE;DECIX-MUC-MAPS DE-CIX Management GmbH][203341;DE;DECIX-LIS-MAPS DE-CIX Management GmbH][201561;DE;DECIX-CPH-AS DE-CIX Management GmbH][201560;DE;DECIX-HEL-AS DE-CIX Management GmbH][201537;DE;DECIX-KRS-AS DE-CIX Management GmbH][201526;DE;DECIX-OSL-AS DE-CIX Management GmbH][201410;DE;DECIX-SCA-AS DE-CIX Management GmbH][200779;DE;DECIX-AMS-MAPS DE-CIX Management GmbH][200225;DE;DECIX-EBJ-AS DE-CIX Management GmbH][198116;DE;DECIX-HEL-MAPS DE-CIX Management GmbH][196610;DE;DECIX-Academy DE-CIX Management GmbH][61374;DE;UAEIX-AS DE-CIX Management GmbH][57891;DE;RUHRCIX-AS DE-CIX Management GmbH][57802;DE;DECIX-BCN-AS DE-CIX Management GmbH][57769;DE;DECIX-VOIP-AS DE-CIX Management GmbH][56890;DE;DE-CIX-DUS-AS DE-CIX Management GmbH][51531;DE;DECIX-MGMT-AS DE-CIX Management GmbH][48793;DE;DECIX-MAD-AS DE-CIX Management GmbH][47228;DE;DE-CIX-MUC-AS DE-CIX Management GmbH][43729;DE;DECIX-LIS-AS DE-CIX Management GmbH][43252;DE;DECIX-HH-AS DE-CIX Management GmbH][25083;DE;DECIX-PMO-AS DE-CIX Management GmbH][20717;DE;DECIX-MRS-AS DE-CIX Management GmbH][20715;DE;DECIX-IST-AS DE-CIX Management GmbH][6695;DE;DECIX-AS DE-CIX Management GmbH]
ripencc,DE,ipv6,2001:7f8:155::,48,[212341;DE;CSN-Datacenters Stephan Rakowski  trading as CSN-Solutions GmbH][204010;DE;CSNIX-Route-Servers Stephan Rakowski  trading as CSN-Solutions GmbH]
ripencc,DE,ipv6,2001:7f8:156::,48,[212341;DE;CSN-Datacenters Stephan Rakowski  trading as CSN-Solutions GmbH][204010;DE;CSNIX-Route-Servers Stephan Rakowski  trading as CSN-Solutions GmbH]
ripencc,DE,ipv6,2001:7f8:15b::,48,[214591;DE;FRANKONIX Noris-ITK GmbH][47526;DE;NORIS-ITK Noris-ITK GmbH]
ripencc,DE,ipv6,2001:678:1000::,48,*
ripencc,DE,ipv6,2001:678:1010::,48,[216351;DE;CAFFEINATED-LABS Jadyn Emma Jaeger]
ripencc,DE,ipv6,2001:678:1014::,48,[216351;DE;CAFFEINATED-LABS Jadyn Emma Jaeger]
ripencc,DE,ipv6,2001:678:1020::,48,*
ripencc,DE,ipv6,2001:678:1038::,48,*
ripencc,DE,ipv6,2001:678:1048::,48,[212322;DE;HENDRIK-RICHTER Hendrik Richter]
ripencc,DE,ipv6,2001:678:1050::,48,[211939;DE;InZuGe Patrick Bestek]
ripencc,DE,ipv6,2001:67c:1018::,47,[2861;DE;Udo Steinegger]
ripencc,DE,ipv6,2001:67c:1054::,48,[199090;DE;MZV-AS Muenchener Zeitungsverlag GmbH & Co. KG]
ripencc,DE,ipv6,2001:67c:1098::,48,[199121;DE;flexoptix Flexoptix GmbH]
ripencc,DE,ipv6,2001:67c:109c::,48,[211479;DE;N0EMIS-AS Ember Keske]
ripencc,DE,ipv6,2001:67c:10a8::,47,[48387;DE;RTBH-AS Christian Seitz]
ripencc,DE,ipv6,2001:67c:10b0::,48,*
ripencc,DE,ipv6,2001:67c:1140::,48,*
ripencc,DE,ipv6,2001:67c:1160::,48,[208974;DE;OGELPRE Internetmanufaktur Karlsruhe UG (haftungsbeschraenkt)][208183;DE;ROOTUNDGUESTIG Internetmanufaktur Karlsruhe UG (haftungsbeschraenkt)][205154;DE;internetmanufaktur Internetmanufaktur Karlsruhe UG (haftungsbeschraenkt)][202539;DE;Schuh Internetmanufaktur Karlsruhe UG (haftungsbeschraenkt)]
ripencc,DE,ipv6,2001:67c:1164::,48,[199960;DE;Paragon Host Europe GmbH][198047;DE;UKWEB-EQX Host Europe GmbH][62087;DE;UNIREGISTRAR Host Europe GmbH][60253;DE;GODADDY-CGN Host Europe GmbH][50932;DE;GoDaddy Host Europe GmbH][44497;DE;GoDaddy Host Europe GmbH][44273;DE;GODADDY-DNS Host Europe GmbH][43788;DE;GoDaddy Host Europe GmbH][39779;DE;GODADDY Host Europe GmbH][35329;DE;GoDaddy Host Europe GmbH][34440;DE;GODADDY-INDIA Host Europe GmbH][34289;DE;GODADDY Host Europe GmbH][34088;DE;GDY-FRANCE Host Europe GmbH][34011;DE;GD-EMEA-DC-CGN1 Host Europe GmbH][31100;DE;GoDaddy Host Europe GmbH][21501;DE;GODADDY-AMS Host Europe GmbH][21499;DE;GODADDY-SXB Host Europe GmbH][20773;DE;GODADDY Host Europe GmbH][15891;DE;GoDaddy Host Europe GmbH][8972;DE;GD-EMEA-DC-SXB1 Host Europe GmbH]
ripencc,DE,ipv6,2001:67c:1170::,48,[8792;DE;ASVNET Axel Springer SE]
ripencc,DE,ipv6,2001:67c:1180::,48,*
ripencc,DE,ipv6,2001:67c:11a4::,48,*
ripencc,DE,ipv6,2001:67c:11dc::,48,*
ripencc,DE,ipv6,2001:67c:11f8::,48,[204796;DE;KRONES-AG Krones AG]
ripencc,DE,ipv6,2001:67c:1274::,48,[208868;DE;CLAAS-AS Claas KGaA mbH]
ripencc,DE,ipv6,2001:67c:12a0::,48,[41108;DE;FirstRoot-AS comtrance service GmbH][39123;DE;RKCOM-AS comtrance service GmbH][31243;DE;ST-ONELINE comtrance service GmbH][30962;DE;COMTRANCE-AS comtrance service GmbH]
ripencc,DE,ipv6,2001:67c:12b8::,48,*
ripencc,DE,ipv6,2001:67c:12e8::,47,*
ripencc,DE,ipv6,2001:67c:12f0::,48,*
ripencc,DE,ipv6,2001:67c:12f4::,48,[205970;DE;OPENBGPD Peter Hessler][205969;DE;THEAPT Peter Hessler]
ripencc,DE,ipv6,2001:67c:1320::,48,[61183;DE;INTEGRATIONNET-AS integration.net GmbH]
ripencc,DE,ipv6,2001:67c:1364::,48,*
ripencc,DE,ipv6,2001:67c:13b0::,48,*
ripencc,DE,ipv6,2001:67c:13d4::,48,[51496;DE;ADVAOPTICAL-MUC Adtran Networks SE]
ripencc,DE,ipv6,2001:67c:13dc::,48,[210577;DE;WEGNER-AS Tobias Manfred Wegner]
ripencc,DE,ipv6,2001:67c:13e0::,48,[198453;DE;j0ju Joerg Jungermann]
